,all.wasit_estimate,all.wasit_p.value,all.SBP_estimate,all.SBP_p.value,all.DBP_estimate,all.DBP_p.value,all.HR_estimate,all.HR_p.value,all.RASBP_estimate,all.RASBP_p.value,all.RAMSBP_estimate,all.RAMSBP_p.value,all.RADBP_estimate,all.RADBP_p.value,all.LASBP_estimate,all.LASBP_p.value,all.LAMSBP_estimate,all.LAMSBP_p.value,all.LADBP_estimate,all.LADBP_p.value,all.RLSBP_estimate,all.RLSBP_p.value,all.RLMSBP_estimate,all.RLMSBP_p.value,all.RLDBP_estimate,all.RLDBP_p.value,all.LLSBP_estimate,all.LLSBP_p.value,all.LLMSBP_estimate,all.LLMSBP_p.value,all.LLDBP_estimate,all.LLDBP_p.value,all.hrbpm_estimate,all.hrbpm_p.value,all.RbaPWV_estimate,all.RbaPWV_p.value,all.LbaPWV_estimate,all.LbaPWV_p.value,all.RABI_estimate,all.RABI_p.value,all.LABI_estimate,all.LABI_p.value,all.Cardiovascular_incidence_estimate,all.Cardiovascular_incidence_p.value,all.TG_estimate,all.TG_p.value,all.TC_estimate,all.TC_p.value,all.HDLC_estimate,all.HDLC_p.value,all.LDLC_estimate,all.LDLC_p.value,all.Glum_estimate,all.Glum_p.value
s__Roseburia_intestinalis,-0.0126215070308694,0.907088326128094,0.0355379036236151,0.742373185994061,0.0118274445081884,0.912910089904746,-0.141322786625205,0.189057571908543,0.0450765881740335,0.676662419127815,0.0505321799863163,0.640102922867672,0.112020593754617,0.298760169230236,0.0421758327417363,0.69641746963853,0.0909993171546423,0.399119434312291,0.151233249475316,0.159571859263367,0.0238662143974456,0.825314202104164,-0.0248687264983304,0.818100119101897,0.0409996283524083,0.704486717819831,0.0498055703006581,0.644925287313011,-0.0342159235695764,0.75164038026032,0.0363954777263983,0.736380984318687,0.0769797958211694,0.475927418680814,0.150909691385215,0.16047709739397,0.120661967954638,0.262789444232896,-0.00473429758940783,0.965082260236628,0.0643475787433361,0.551428667695755,0.173545035044203,0.105875082402728,-0.253195778545831,0.017305649958121,-0.0995712832691492,0.35600593390262,0.0212018467055897,0.844556022272934,-0.106428607929185,0.323681780970184,-0.131504712302861,0.221973664006603
s__Roseburia_inulinivorans,0.00164755481042722,0.987845133332484,0.0112941196710939,0.916822822735983,-0.00914051616474277,0.932641906078937,0.0668520939794819,0.536012356522694,-0.0138393382659283,0.898169276717728,0.0274461284093327,0.799623823224463,-0.0179922773379889,0.867855809900794,-0.0452012551038837,0.675818161474631,-0.0118935151831763,0.912425505428102,-0.0159443502090146,0.882783152982409,-0.0825452855587786,0.444523009940541,-0.0592901524414361,0.583196620268543,-0.0399615198134491,0.711635854307003,-0.013048849490108,0.903957222769944,-0.0490448502012365,0.649989803867654,-0.0166948071617836,0.877308038557782,0.225953596599354,0.0342782148395285,0.137388760395158,0.201794531428047,0.112507858405809,0.296649876226351,-0.0768413501121326,0.476723559423905,0.11853680011248,0.271350491815786,0.0401806630907584,0.7101245811763,-0.139161815872628,0.19597995640281,-0.121423390199936,0.259767198006873,-0.0709769465406763,0.511095931817905,-0.0912794466602617,0.397663501515867,0.0743945073121772,0.490911814972021
s__Roseburia_sp_CAG_303,0.162656773553413,0.129989925549068,0.00272633947653879,0.979887707692554,-0.0805484127424184,0.455655004017995,-0.0245577024272808,0.820336661386851,0.0135052641955289,0.900614730217529,-0.00771606033614221,0.943119872012138,-0.0292922301530605,0.786456676511844,-0.0426725562255201,0.693019790319181,-0.028568356288102,0.791612714414219,-0.0413252342719835,0.702249608113436,0.0366818230857698,0.734383660981261,-0.0309136116629763,0.774941471132938,-0.0505035086009025,0.640292928130148,0.0518397026831151,0.631462767860022,-0.0568179301181652,0.599024720593785,-0.0463861039866253,0.66781435286738,0.0845892482435796,0.433288119854977,0.126847259555367,0.238923038827409,0.110184031552713,0.306802415561717,0.112641624820671,0.29607226562598,0.122732998569462,0.254624569200526,0.0261867531824597,0.808638661665218,-0.0374044317731192,0.729351172313175,-0.0614127541354787,0.569761783819328,-0.0328232158269426,0.761441562038037,-0.0705971140494603,0.513365222612533,-0.0895035220804784,0.406946803195284
s__Roseburia_sp_CAG_471,-0.0820660321802711,0.447180717181857,0.188036476909741,0.0793614602450625,0.00808990960182989,0.94036891455122,0.0606929299357859,0.574301572569152,0.0655032362458828,0.544288583189696,0.0990193355072656,0.358691836709743,0.047613996048784,0.659558774299499,0.0853678862516492,0.429051066371834,0.123466709970039,0.25177401128974,0.022324432587915,0.836437008910489,0.104141011301887,0.334249570147894,0.128806160806301,0.231688045074368,0.0520415553186748,0.630133277124431,0.146821928371248,0.172244027716652,0.0949293045622045,0.378982831157379,0.0418914605281575,0.698365329900725,0.0353656540383808,0.743578625833147,0.126090166638188,0.241760797423981,0.125802131487275,0.242846513837715,0.0515140338567499,0.633610236633198,0.119668611943576,0.26676801021073,0.237072659785521,0.0261519898409013,-0.113354324293314,0.293007264002892,0.0998471979295951,0.354667953975911,0.186508658225412,0.0818780401739002,-0.0201555483078752,0.852137945461547,-0.0772884979404822,0.47415478928279
s__Sellimonas_intestinalis,-0.0808880855092045,0.453750619327004,-0.14216980087026,0.1863931633361,0.0375129194692932,0.728596609647427,-0.0452394824135631,0.675559362244609,-0.102621975789133,0.341386261335036,-0.0928719478422473,0.389446647915151,-0.0247251646175654,0.819132278327287,-0.133689915315966,0.214320055262496,-0.107124931457261,0.320507979711445,0.0174261595823374,0.871977845677995,-0.236033783630748,0.0268345543134021,-0.173035373147392,0.106919965777508,-0.102441686797914,0.342239605162465,-0.139640138802281,0.194432207255495,-0.164007150936642,0.126789757599827,-0.0731306226478061,0.498326925776166,-0.10939217488422,0.31031299399662,-0.0790403842521697,0.464162942179334,-0.0869954018124691,0.4202715912222,-0.263980388516077,0.0129478470198267,-0.07980064056503,0.459862938944048,-0.0542404557396473,0.615727268243674,-0.147043971654259,0.171589007332733,0.019117072762071,0.859676480446949,0.203633258410132,0.0570501957946478,-0.0164902925534002,0.878799556931446,-0.181273623484954,0.0909864225625802
s__Tyzzerella_nexilis,-0.178620917816048,0.0958979782209715,-0.18742917772772,0.0803542847356988,-0.0603999320031786,0.576154257669981,0.0063378457556547,0.953266929003249,-0.141477846250415,0.188567757541013,-0.0789304235714563,0.464786693837404,-0.0995316480821074,0.356198391451071,-0.186441236012651,0.081990544447738,-0.109173218635721,0.311288283476629,-0.067584812653591,0.531542835394408,-0.208144336690248,0.0516524474903486,-0.138235196781826,0.199003490294861,-0.0924236540400772,0.391749390258284,-0.235986627063708,0.0268658924241842,-0.155319742075097,0.148463364642787,-0.0903120313220335,0.402704829354332,-0.0269040921180358,0.803500677998495,-0.155701295986033,0.147456560071479,-0.151165231574486,0.159761841381995,-0.147091968010004,0.171447660748125,-0.115183168544137,0.285238273787191,-0.117905964696067,0.27392747712948,0.0697497988984174,0.51844597428392,-0.0259167582102298,0.8105746314412,-0.00890749745583754,0.934355200963994,-0.00863397886399249,0.93636665614786,0.0935052508954334,0.386207394035979
s__Oscillibacter_sp_57_20,0.0549024123904446,0.611418488844364,0.082295335668866,0.445908004848452,-0.0310203468285717,0.774185101157179,0.154988647231144,0.149341195235879,0.0841538088157194,0.435667944960144,0.058418796787955,0.588753485864964,0.0476907462426509,0.659044091186153,0.0903771681060156,0.402364216007814,0.0608427716416928,0.573355165319612,0.00923573157968199,0.93194191237172,0.119336111881364,0.268108777462577,0.0959198265620887,0.374006196777608,0.0226835936514452,0.83384297247487,0.11810032369848,0.273131768440463,0.0696664927834195,0.518946877241377,0.0242767187918012,0.822358421344757,0.25778064188485,0.0153188601454986,0.177153316524902,0.098703514393029,0.135024902866767,0.209737331993886,0.104743291495201,0.331446310663253,-0.00720796434155958,0.946859742222492,0.193540167345808,0.0708040413855359,0.0416880613709147,0.69975974921514,0.0500265414454592,0.643457180369839,0.00963904935801295,0.928977426986369,0.026272740532715,0.808022339620765,0.0198282399634436,0.854512554190043
s__Oscillibacter_sp_CAG_241,-0.033687516180461,0.755354510912601,0.100157892796042,0.353165055385204,0.00844382156877044,0.937765308445921,0.0903968001079742,0.402261589614957,0.188069517703768,0.0793077268606071,0.200473231104384,0.0610992820950201,0.215329206137545,0.0439270476764589,0.224050332934971,0.0358624352050905,0.242229870646245,0.0229778063329046,0.210304372330676,0.0492206055189527,0.252500047338005,0.0176257467922835,0.18830971077184,0.0789179802058329,0.156288266231561,0.145917747555042,0.242882403191988,0.0226006481095349,0.17056874429427,0.112090766639504,0.163217548588607,0.128653584995636,0.194023633390174,0.0700892981673187,0.308835755456968,0.00341546962119058,0.302598690305455,0.00416292477478643,0.135157361510949,0.209286460746656,0.0606371705398979,0.574653936928088,0.243704006083913,0.0221332967884646,-0.0218989340425637,0.839512427718525,0.100476719383906,0.351626941938585,0.0719203482245374,0.505481978690265,0.0432718961610497,0.688928262019014,0.0368817419136128,0.732990227053344
s__Intestinibacter_bartlettii,-0.0185502617932414,0.863796444899084,0.147066573708681,0.171522434874427,0.133264653804052,0.215794673212638,0.0931432417974681,0.388057035190645,0.253674499630326,0.0170883166201719,0.269885950691308,0.0109927173546396,0.273764860953822,0.00985346432521294,0.253860724569838,0.0170044106506211,0.293279868714769,0.00555197930634147,0.306858980290571,0.00363821527888668,0.204046343574376,0.0565374857009511,0.25631831948966,0.0159299453139908,0.25836752108638,0.015079373049389,0.26549699809027,0.0124189077329506,0.252862899169036,0.0174581730093824,0.242188235557067,0.0230020522519953,-0.0358261812305116,0.740357146461078,0.257690810440007,0.0153558063132166,0.261526533863549,0.0138451531485736,-0.0564803395720164,0.601200862649792,0.158651678421749,0.139843802786863,-0.0823740572206564,0.445471541323198,-0.211555392010372,0.047855862410192,-0.0604375123015058,0.57591647500844,0.0663335001799996,0.539186929066409,-0.0769903264406393,0.475866891012738,-0.174118444099341,0.104709038033721
s__Peptostreptococcus_stomatis,-0.0101997313191886,0.924857892862366,0.0475737791987034,0.659828529814056,0.00837874791278151,0.938243984261422,-0.0070733784532349,0.947850565598844,-0.0465738213014333,0.666549668239427,-0.0526307476350307,0.626259333904273,-0.0413437183762124,0.702122686902354,-0.0747684588519536,0.48872909195017,-0.00158099926113399,0.988336113064467,-0.0307056775475032,0.776415581213065,-0.0797757710390631,0.460003253290402,0.0180568616083045,0.867385778799182,-0.0413857215314706,0.701834302336896,-0.0631424109129552,0.558922492469874,-0.0266410281073676,0.805383933884577,-0.0649322293466172,0.547810829170634,0.0385490268765356,0.721403295514643,0.0279723543615544,0.795864684715538,0.0244566218096259,0.821063831848898,-0.136775239692627,0.203835007608845,-0.0602530285382085,0.577084199703966,-0.0491030944951457,0.649601474908112,-0.154037298790639,0.151885153689838,0.0357185828274902,0.741109420654791,0.115825686313825,0.282541624706974,0.00972791739651951,0.928324353673099,0.0262700498372562,0.808041623649961
s__Romboutsia_ilealis,0.0184626308883486,0.864433733175358,0.198388654888092,0.0638961447394108,0.205737647294783,0.0544774322511133,0.103490777995285,0.337292829434872,0.366641028021719,0.00044239900579488,0.344805922222605,0.00100250383713584,0.277572258370594,0.00883709881673208,0.305368086996693,0.00381470272864925,0.326212285980321,0.00192409889551016,0.256752847759047,0.0157462003464295,0.278491654918896,0.00860592173820312,0.340681028715488,0.0011625348866667,0.2888111708847,0.0063533664018984,0.371636270835527,0.000363871076074854,0.354986163959573,0.000689573448384989,0.292127017599561,0.00574964609266329,0.0845152496298739,0.433692025709715,0.337821950526714,0.00128670539277207,0.356328215757229,0.000655771738434173,-0.103957332721529,0.335107465242981,0.182060424596536,0.0895685062074292,0.0533715860413189,0.621402669189215,-0.223575811396159,0.0362668278679156,0.0375681588499068,0.72821250329418,0.269328485393289,0.0111655530197901,-0.0556307685408706,0.606692731143358,-0.0380746823120958,0.724693535765113
s__Agathobaculum_butyriciproducens,-0.0588827727414753,0.585791598128319,0.103013223785167,0.339539013555523,0.0888874568177064,0.410196595774919,0.0370825858248544,0.731591215254973,0.050594083712434,0.639692765964718,0.0730953671378102,0.498534602691155,0.040720110070672,0.706409183853937,-0.0129443556087182,0.904722707276496,0.0269526120739498,0.80315344924797,-0.0037190715151507,0.972566749434442,-0.0716941319389285,0.50682522264801,-0.0211676340867887,0.844803721788466,-0.00375146782711949,0.972327875970868,0.0305025220829741,0.777856578451245,0.0367809240970731,0.733692819357617,0.00261428205595438,0.980714197247468,-0.0208349977822188,0.847212792409689,-0.00173643869034709,0.987189444776208,-0.0146387770457922,0.892321208040819,-0.221757376967954,0.0378520411519034,0.0425255726805591,0.694024556513381,0.0656543631212154,0.543358214245172,-0.30277060842605,0.0041405103941672,-0.0514644794623106,0.633937266149569,0.139007975651399,0.196479630009722,-0.040236321194944,0.709740925389698,-0.167943235201685,0.117805318544927
s__Anaeromassilibacillus_sp_An250,-0.0933762831293417,0.386865731821792,-0.111085617733196,0.302836959117328,-0.0914111414235324,0.396980125300773,-0.00155401849344672,0.988535151209182,0.186793125790585,0.0814047163592482,0.194390030599278,0.0695515102826668,0.168730819047577,0.116068012723053,0.198689237530086,0.0634865605592226,0.132045075208766,0.220063400909278,0.108769215794726,0.313093027312896,0.164321665488189,0.12605313464639,0.140391415679755,0.19201905942749,0.0673835932725882,0.532768405305128,0.129452510451553,0.229334712027472,0.115893702849124,0.282257156257312,0.0308070960240072,0.775696494672772,-0.0266914905302622,0.805022590772403,0.170671829195008,0.111870859668328,0.188644590037931,0.0783771484505942,-0.00548531206322428,0.959547510109942,-0.1413219775697,0.189060130030124,0.134554903131836,0.211342721363809,-0.00753238067790883,0.944471718953582,0.106489252505178,0.323404569553297,-0.0347332905212148,0.748009318767875,0.175496619650982,0.101947448371358,0.0243945467956286,0.821510472279655
s__Anaerotruncus_colihominis,0.155397748654504,0.148257110728465,-0.0810655390749582,0.452757477838278,-0.0371863578096579,0.73086871720437,-0.181883542757047,0.0898857369784086,0.202843337861392,0.058041203054033,0.198000712773979,0.0644279342303753,0.183232153365907,0.0874893640451357,0.188322424394851,0.0788973933162445,0.136591372276365,0.204449385676949,0.175923591043338,0.101103539425042,0.214047534762927,0.0452302179700986,0.218185253408899,0.0411348531308062,0.146678486791494,0.172668151574213,0.178569176304597,0.095995811579978,0.156761008318937,0.144687202059942,0.103713900416947,0.336246593175258,-0.0787367517922056,0.465886409435328,0.295016443460705,0.00526559353969044,0.258329042664125,0.0150949750589634,-0.00576813656947341,0.957463661098649,-0.0883839699729162,0.412863745098819,0.247199138751796,0.0202363241091655,0.0214406296618168,0.842827654325904,0.144495742407386,0.179216980512314,0.0656973211480955,0.543093897601541,0.132495545502611,0.218479801383402,-0.0300157983502899,0.781311993206622
s__Faecalibacterium_prausnitzii,0.00952516665075244,0.92981439670539,-0.0249633483683429,0.817419990489371,-0.119525130107469,0.267346026939153,0.117511574578774,0.275546895170175,0.0753080265290157,0.485588760136388,0.039685863908526,0.713538435440676,0.0371836399630547,0.730887636846707,0.0210264731235532,0.845825886966423,0.00320426658800929,0.976362962202613,-0.0531393866846076,0.622923153415212,0.0529851997863138,0.623933671593265,0.00846134752184857,0.937636392920065,-0.0497410536666294,0.645354185381152,0.0781783897382841,0.469064858505735,-0.00890527593055546,0.934371536415411,-0.0574382913455169,0.595034985633013,0.0216504464001464,0.841309564157673,0.070135875130086,0.516127784988865,0.0418591756644734,0.69858659476417,0.00439954581941367,0.967549828093355,0.0408396085182303,0.705587073440345,0.0977122799790892,0.365102016519076,-0.239187227554499,0.0248081228425445,-0.204295370070151,0.0562302253013137,-0.105068808863939,0.329937454428099,-0.155156331267043,0.148896130050615,-0.00934168126099772,0.931163064529028
s__Flavonifractor_plautii,0.0382355545681901,0.723577099243478,-0.260790832572628,0.0141244788540894,-0.143541491880311,0.182136299469422,-0.103649436380194,0.336548658492086,-0.0950177882110588,0.378536645418129,-0.122784724999551,0.254422886079423,-0.101605565712965,0.346214632503343,-0.097881265114482,0.364269330986407,-0.213165182008781,0.0461458518036385,-0.144638442836408,0.178783374909663,-0.151376077746502,0.159173469305182,-0.147645639863252,0.169823315185306,-0.147680950192761,0.169720108624667,-0.205489666366309,0.0547755736969129,-0.158795765166222,0.139479779114017,-0.137294574975999,0.202106823477167,-0.166761920586036,0.120448635857671,-0.205900385418305,0.0542824998782866,-0.208317970067149,0.0514533826211841,-0.160696464770431,0.134744649046993,-0.23829862771558,0.0253655194101332,-0.215256054154142,0.044000579270692,0.0286180192078459,0.791258684310416,-0.0781884002659426,0.469007770513117,-0.130171398736426,0.226736956636856,-0.0210621435943871,0.845567568234721,-0.22600842820369,0.0342334597054971
s__Flavonifractor_sp_An100,0.104166620848315,0.334130067975006,-0.0445225662137602,0.680419133507879,-0.100663948061183,0.350725641433655,0.0309714874544761,0.774531313005832,0.0741759490469465,0.492189899394283,0.0436953098926657,0.686043104224787,0.0153692545713473,0.886982623174241,0.0353926224042571,0.743389854520823,-0.00578540196643717,0.957336458879342,-0.026178280175558,0.808699399022313,0.0175054303729804,0.871400448221993,0.0455767367826956,0.673277782275435,0.0502014179227701,0.642296289191338,0.0500579008221598,0.643248942843156,0.0595417166905031,0.581596809430338,-0.0196367687544656,0.855902271894658,0.165740129711247,0.122771585439732,0.118069446244688,0.273258077334805,0.15111304633914,0.159907714861709,-0.116918324468165,0.277994923777892,-0.121769462547543,0.258401408951136,0.102749991534577,0.340781150311303,-0.090169128216504,0.40345269306435,0.325444277209437,0.00197493002293026,0.176121770498183,0.100713700073867,0.251344371095185,0.0181687286511293,0.108493750686858,0.31432744562518
