,BMI_estimate,BMI_p.value,wasit_estimate,wasit_p.value,SBP_estimate,SBP_p.value,DBP_estimate,DBP_p.value,HR_estimate,HR_p.value,RASBP_estimate,RASBP_p.value,RAMSBP_estimate,RAMSBP_p.value,RADBP_estimate,RADBP_p.value,LASBP_estimate,LASBP_p.value,LAMSBP_estimate,LAMSBP_p.value,LADBP_estimate,LADBP_p.value,RLSBP_estimate,RLSBP_p.value,RLMSBP_estimate,RLMSBP_p.value,RLDBP_estimate,RLDBP_p.value,LLSBP_estimate,LLSBP_p.value,LLMSBP_estimate,LLMSBP_p.value,LLDBP_estimate,LLDBP_p.value,hrbpm_estimate,hrbpm_p.value,RbaPWV_estimate,RbaPWV_p.value,LbaPWV_estimate,LbaPWV_p.value,RABI_estimate,RABI_p.value,LABI_estimate,LABI_p.value,Cardiovascular_incidence_estimate,Cardiovascular_incidence_p.value,TG_estimate,TG_p.value,TC_estimate,TC_p.value,HDLC_estimate,HDLC_p.value,LDLC_estimate,LDLC_p.value,Glum_estimate,Glum_p.value
s__Clostridium_citroniae,-0.247626896697425,0.0193019599147483,-0.177047725015936,0.0969560436243179,-0.254703551051115,0.0160063540970812,-0.239076799604088,0.024046217473516,-0.0679472746420575,0.526940411911653,-0.169576101627487,0.112130038989515,-0.164868164931674,0.122597594562156,-0.202693642186492,0.0567799395771543,-0.206893343633698,0.0517341678000456,-0.205183737238957,0.0537418098880439,-0.270325433418853,0.0104046128194831,-0.26296503081195,0.0127843037123912,-0.28978088260994,0.00587805975124507,-0.351135832762055,0.00074114330159106,-0.249152639880558,0.0185459582264148,-0.247170899190339,0.0195329798549413,-0.291124504128024,0.00564255740837975,-0.301522727753014,0.00408531556004184,-0.27590966222158,0.00886699267057404,-0.254596052038174,0.0160525261613059,-0.175321253907996,0.100310320713273,-0.138954568916146,0.194055985158589,-0.218138561283106,0.0400120212686664,-0.261995728254115,0.0131305166200182,-0.167857878700577,0.115866961352054,0.0196923785223747,0.854665406356105,-0.122037560829151,0.254582640353005,-0.188400189584475,0.0770428314160573
s__Clostridium_clostridioforme,-0.257150537184157,0.0149859367212063,-0.184657689347601,0.083209162540785,-0.157897412031341,0.139452998135509,-0.108831373470556,0.31000181622068,-0.0472349025548935,0.660256372760745,-0.17338882635142,0.104171823363159,-0.168925631076726,0.113533590131424,-0.138191274746733,0.196540648168495,-0.1432726160837,0.180425696307067,-0.165882896586209,0.120280317479756,-0.146033449095777,0.172085256888208,-0.177053522694902,0.0969449299657727,-0.175287210330597,0.100377364685302,-0.188415291425253,0.0770187115563195,-0.218820289605392,0.0393791627343631,-0.142014674639659,0.184322258485506,-0.135858568493506,0.204275765752393,-0.137586337822252,0.198526031299378,-0.263733953108079,0.0125153349278635,-0.239590705413169,0.0237353394539502,-0.0480292580823749,0.654904058454465,-0.0887726070303003,0.408081180013438,-0.23458388745035,0.0269149237841294,-0.00215663209871192,0.983997081535671,-0.114542910198652,0.285140750621817,-0.044898199227664,0.676099378333591,-0.0858863489716288,0.423550727852448,-0.000354634089554392,0.997368329882459
s__Clostridium_lavalense,-0.273396402929739,0.00953242741766905,-0.20813269910579,0.0503176481988767,-0.102379182003074,0.339728838879925,-0.0699823230870428,0.514608607897072,-0.00622221730000327,0.953851374992886,-0.0895311561113957,0.404071149995038,-0.104792703276796,0.32840531118095,-0.120339641723801,0.26130125757294,-0.0770632099655017,0.472878231728295,-0.130143787967805,0.224139162167794,-0.1734528132979,0.104042129676835,-0.114701729979549,0.284468936243818,-0.16610681528092,0.119773536666923,-0.228374136850992,0.0313538139419778,-0.141741663804152,0.185175952701717,-0.143261756652371,0.180459074841767,-0.200946098725773,0.0589948415237561,-0.157169625664385,0.141309179328798,-0.103507521186055,0.334404729850578,-0.101054394600152,0.346047654997894,-0.104098562866262,0.33163709041032,-0.143267520280983,0.180441358668052,-0.107335394948633,0.316739128354391,0.00827286705327725,0.93866803728855,0.00230356143156735,0.982906976312589,0.0435206776854079,0.685506086069768,0.00280719795070407,0.979170622120076,-0.18852541096542,0.0768430172249228
s__Clostridium_saccharolyticum,-0.109785623625316,0.305753184802514,-0.115149437184978,0.282580785030153,0.0693229416626235,0.518588063758556,-0.116602174335179,0.276511639935036,0.167719633507245,0.116171758739398,0.0537926849924552,0.616604857120834,0.0177432598851162,0.868915459797031,-0.00838852201934874,0.93781231074596,0.022094113574985,0.83717059321619,-0.0179610827592993,0.867320786185261,-0.0605905198520314,0.572721564190067,0.0374022419849323,0.727850898261594,-0.0542670652555702,0.613495879423424,-0.113890762596932,0.287910408116581,-0.00298486016146379,0.977852693307738,-0.0167655363858464,0.8760797056011,-0.0732868945353053,0.494902614851332,0.0430559721201277,0.688690354980476,-0.0378887662250802,0.724451675265728,-0.0476037784912074,0.657768766112635,-0.0410533733028576,0.702474113229862,-0.121597195589783,0.256313701616477,0.0728608879554144,0.497420549694533,-0.159513934545743,0.13539618784993,0.0487435618772583,0.650105952423444,0.0162134319605727,0.880129688360985,0.128990835965753,0.228305691389233,-0.137915123741815,0.197445186656355
s__Clostridium_scindens,-0.118155791677442,0.270118358352287,-0.102130703115306,0.340908431445587,-0.134060913581494,0.210383411059096,0.00276123393090662,0.979511600357749,-0.00180602410650539,0.986598444226604,-0.0769786443187071,0.473365564422312,-0.105065396802752,0.327141214312628,-0.110692346451516,0.301751482431225,-0.086727236438925,0.41900935567457,-0.115016256925715,0.283141582338024,-0.0778924890009278,0.468113692320598,-0.182385918525211,0.0871398465952332,-0.194029801082138,0.0684620522721844,-0.221529185154268,0.0369463773988891,-0.129596738377283,0.226109377524241,-0.0900281494623424,0.401456433156165,-0.151141147947411,0.157408213511505,-0.142634836966776,0.182393680275629,-0.21740287708535,0.0407044558358172,-0.225159651059183,0.0338842921535359,-0.234871889858213,0.0267227022612196,-0.149142460352189,0.163036306799042,-0.25697833903806,0.0150558564405586,-0.12292485722261,0.251119024446985,-0.0548068671362289,0.609966436501064,0.132867483380968,0.214509213178987,-0.0374507073179385,0.727512045821531,-0.117888285593833,0.271212011429823
s__Clostridium_symbiosum,-0.188602787858083,0.0767197555171737,-0.158405478312166,0.138168173513514,-0.0814567282804618,0.447936219471407,-0.0568173509039348,0.596899825689666,-0.031543381258944,0.769181315483501,-0.0624304806232763,0.561099333190045,-0.0659324677170601,0.539293861673726,-0.0573129209144341,0.593698330870094,-0.0640247551499519,0.55112058298841,-0.0744017539745074,0.488344985732954,-0.0540115652575245,0.61516952286781,-0.117284259056423,0.273692422807859,-0.107494068164353,0.316020083728619,-0.108127069799198,0.31316205794777,-0.109334537711043,0.307756814350182,-0.0674669050907251,0.529872780696533,-0.101394062585281,0.344420575786112,-0.0951497464360931,0.37509721470866,0.0153867539123719,0.88619954948643,0.0293921741106847,0.784526976441573,-0.143946408940427,0.178363469563726,-0.0856618666437812,0.424767855928427,-0.0220628944701976,0.837397513169864,-0.174949967613143,0.101043413672732,-0.00986675449279026,0.926881476378125,0.0351561723088078,0.743610985501084,-0.0149914755381979,0.889104212477975,-0.0637153983605272,0.553050159284193
s__Lachnoclostridium_sp_An138,0.0108676707768801,0.919487738219094,-0.00379975834555545,0.971808453785789,-0.0261173636112344,0.808044882960557,-0.0939850292280749,0.380997374788043,0.0480502872378576,0.654762600384995,0.135362730037947,0.205947602599484,0.0975503942293123,0.363112420289089,0.126470054140672,0.237603306741741,0.129167833482533,0.227662561423943,0.0668604551809079,0.533586395469152,0.0911995829834889,0.395333058984602,0.0963143415268492,0.36925348500819,0.0632656527294985,0.555861186261739,0.0487929200845706,0.649774927601964,0.087667200898214,0.413966373979959,0.0374194232283367,0.727730767108347,0.0254382641465847,0.812943973253509,0.02187449570866,0.838767194549018,0.086350489016298,0.421040561303876,0.0917841187643284,0.392298406337838,0.0101060048090284,0.925113553332826,-0.0352946511392845,0.742636179374212,-0.0926664236816737,0.387744246872774,-0.148856930553167,0.163852348836845,-0.224884993306104,0.0341082441032823,0.0530788632608366,0.621295822900184,-0.208128586672437,0.0503222951349795,-0.0567519584097665,0.597322851898389
s__Eubacterium_rectale,0.0546488570570078,0.610998652833639,0.00256473739648954,0.980969325641883,0.174292579952672,0.102351684180711,0.10996419530942,0.304962360349031,0.102278693916955,0.340205571366536,0.257723833383873,0.014755175909472,0.234942285213091,0.0266758958425774,0.242843966224453,0.0218457634896025,0.246079053034274,0.0200958017941697,0.251353343662583,0.017500427458446,0.2288097399858,0.0310234848646111,0.278343861909485,0.00826171771590707,0.238604393501863,0.0243350447126024,0.172346218053532,0.106302890169147,0.286934188913205,0.00640596640013536,0.1766844644534,0.0976543819517462,0.176200604904474,0.0985906890247609,0.159029304253424,0.136602893905669,0.246627552331258,0.019811348376669,0.245711344404127,0.0202884514756933,0.108528817583732,0.311356853406263,0.110266652153043,0.303625942244844,-0.0525903927094984,0.624514620594839,-0.236740358853703,0.0255037117658193,-0.129491212875211,0.226490823716218,0.0713152625125676,0.506612037527181,-0.16978706360712,0.111677735685569,-0.206590329607754,0.0520854401449361
s__Lachnospira_pectinoschiza,0.0828441243323678,0.440215379038617,0.195091173475193,0.0669342422237251,0.136345673258232,0.202642845735975,0.0522718797511635,0.626617278899593,0.00261883527304694,0.980567989778008,0.198061561275686,0.0628046100419689,0.22616046491331,0.0330786675918522,0.23988191717367,0.0235607017774196,0.208821534873782,0.0495442546259656,0.145836932961895,0.172669391009798,0.181148275977526,0.0893424021547648,0.206859302683852,0.0517735327686829,0.122850507002948,0.251408008538302,0.133777357971238,0.211358540956065,0.226763478653167,0.0326010826421018,0.15863135660238,0.137599847526598,0.193942527192446,0.0685889232317521,0.0943750315653652,0.379015516548604,0.224029743088125,0.0348135802364139,0.256065481144509,0.0154312499691872,0.105201290704325,0.326512425837446,0.11713621211481,0.274302689230166,0.0625836316907952,0.560137024196671,-0.016311987680594,0.879406500125525,-0.0809523041536109,0.45076196006048,-0.0740730796712437,0.490273456731707,-0.106641930585981,0.319894002567077,-0.108341481179448,0.312197785818133
s__Roseburia_faecis,-0.230683252192541,0.0296360162138744,-0.155867233963521,0.144677340629191,-0.110860559593519,0.301012880426855,-0.0541093064298703,0.614529039817993,0.05266291112985,0.624036310141615,0.0698403418747341,0.515464164154215,0.0236267495189087,0.826047159157415,-0.017201853554645,0.872881333439635,0.043665590141001,0.684514231241387,0.0694915063405394,0.517569268577535,-0.0134562425155427,0.900399253498242,-0.0160840059226304,0.881079547869542,0.0391833339820313,0.715432974415319,0.00727851853001966,0.946027953353606,0.0419720027232993,0.696138981594817,0.031903500342024,0.766620884176506,-0.0313332812005583,0.770676263192727,-0.0571866023641472,0.594513643830474,-0.0516827946058128,0.630513972783778,-0.0872468756102714,0.416217075297927,-0.0956602506081852,0.372528716442425,0.00482961787285793,0.964172127325155,-0.0626972502659722,0.559423621826856,-0.223452574157492,0.0352964632145004,-0.06247883577083,0.560795413680491,0.187542594500297,0.078422491773118,-0.155524304186165,0.145574176389993,-0.14518589353816,0.174614980693064
s__Roseburia_hominis,-0.0623551688820699,0.561572834949142,-0.038046207870667,0.723352808421205,-0.0839243587137764,0.434256193475962,-0.160463918710756,0.133054272949716,0.0892491553868575,0.405559218388882,0.0528115021998034,0.623056733035579,-0.00947302185944907,0.929791703841184,-0.00381828387447267,0.97167106396314,0.0559857199448287,0.602289620120814,0.0126082929294213,0.906646456146485,-0.0723777854186293,0.500284044053717,0.0405402642921396,0.706021553677372,-0.00937945963227646,0.930483394934311,-0.0948868007181653,0.376424358031288,0.101820469945702,0.342384800415564,0.026240980173926,0.807153890136117,-0.0675873555358253,0.529136738030176,0.0216277075645023,0.84056209941687,0.0670725284137413,0.532286290346626,0.0499283316276842,0.642179060109408,-0.15016043742408,0.160151439715123,0.026998501350563,0.801699303273343,0.0767377396608412,0.474755330437898,-0.368184814669879,0.000385365637417106,-0.126581071073036,0.237188382197436,0.0903713579217697,0.399656629300299,-0.178170055033852,0.0948232259162431,-0.085708674258685,0.424513902610933
s__Roseburia_intestinalis,-0.0939265217262638,0.38129522826406,-0.0844272754390253,0.431497520981145,0.00706038825475695,0.947643125649766,-0.0188011761126536,0.861175515509237,-0.134399319211732,0.209223847645434,0.0113719350534389,0.915765303031073,0.0182564154048478,0.865159514512416,0.0632396977210499,0.5560236206974,0.00599405798162234,0.955541820684377,0.052875276440239,0.622636506250726,0.0934887861997791,0.383528131553706,-0.00859431810867056,0.936289808706841,-0.0560796450301798,0.601679813946953,-0.00297635184114899,0.977915808163859,0.0148384933413174,0.890228781574132,-0.0626476042572153,0.559735292030393,-0.00382559415904039,0.97161684934406,0.0622104084566803,0.562483508966794,0.115158471355549,0.282542770632661,0.0935862306671223,0.383030384594542,7.73401073252596e-05,0.999426073237981,0.0677785162432618,0.52796965281183,0.154124691172685,0.149277875379805,-0.26800283956958,0.011109831583437,-0.10677782262066,0.319274184462345,0.0608002238910565,0.571391303447478,-0.127296442717885,0.234526754567278,-0.150022438495322,0.160540280587001
s__Roseburia_inulinivorans,0.113344411363425,0.290244431477252,0.0941945748332809,0.379931759793498,0.0431475930701654,0.68806211592676,0.0275480331340679,0.797748278619331,0.0590322634482519,0.582651345366529,0.0244190708453713,0.820309995249754,0.0614943330341238,0.566998546289618,0.0301421135684211,0.779167590819591,-0.00184667189095767,0.986296847201799,0.027785387842112,0.796043312102075,0.0359273169662918,0.738187778063805,-0.0399761756361733,0.709928701775514,-0.0154914680559411,0.885430318270554,0.0122387002906879,0.909371200960918,0.0261946682964689,0.807487664166194,-0.00939512594392472,0.930367572701594,0.029546582050288,0.783422681585938,0.238559695024597,0.0243625255506929,0.164212188260755,0.124113747418776,0.136055711145182,0.203613755514678,-0.082020778215874,0.444788206718655,0.113132455880251,0.291153268844084,0.0587558374743831,0.584421043369075,-0.0763164609900346,0.477190946169185,-0.110538576332992,0.302427703248456,-0.113684435003552,0.288790377589606,-0.0569067496182541,0.596321719302167,0.0995520532157478,0.353301749140493
s__Roseburia_sp_CAG_303,0.139396775916897,0.19262692671187,0.206232223520199,0.0525031033650938,0.0424273079357209,0.693006738604916,-0.0311296457261433,0.772126012114598,-0.033188076837198,0.757508158197676,0.0586198163484123,0.58529276104921,0.0365355256823699,0.733919443201656,0.0306659246928063,0.775430307943993,0.00986404831860799,0.926901475503489,0.021250339609026,0.843308291688769,0.024957625118193,0.816415714651382,0.0803247696650634,0.454291156122489,0.0201356926922577,0.851430647306782,0.0139833144962049,0.896519120397931,0.0955166282756297,0.373250238173881,-0.00808620590942611,0.940049282146168,0.0128821172001789,0.904628437933268,0.103090386632161,0.336366803929879,0.161632156379932,0.130216712748693,0.139817331906021,0.191274902504849,0.104296219213916,0.330714791516798,0.115846379390649,0.27965816306596,0.0494369782082695,0.645461745030382,0.0263033404619921,0.806704508225535,-0.0487075672240341,0.65034739627834,-0.091286418731073,0.394881366374947,-0.0298883782963915,0.780979750013509,-0.0515705235549097,0.631257777285279
s__Roseburia_sp_CAG_471,0.203539173699953,0.0557329503728221,0.121820584344563,0.255434566475379,0.234593453414462,0.0269085203880407,0.0724328246228768,0.499957377021598,0.0462762075568238,0.666738793804031,0.127700146836251,0.233033934074151,0.15597779676465,0.144389083570141,0.125933376112912,0.239616238427967,0.150262693524807,0.159863763337014,0.183374015506352,0.0854124902012009,0.109632908328844,0.306430560444475,0.163463509964504,0.125861680739592,0.189395295715617,0.0754663850532291,0.132635394375812,0.215318179229397,0.204195212435725,0.0549315357212899,0.153850828181296,0.150010773802238,0.118098714707371,0.270351458056586,0.063772154770314,0.552695904257488,0.178809665060594,0.093624372140589,0.169100300264409,0.113155369619399,0.0400019770434174,0.709749824318047,0.108906303433344,0.309666824426556,0.263558118368524,0.0125764037582098,-0.0129973027815705,0.903779728306854,0.114753766530705,0.28424904853511,0.0726001197588231,0.498965135211619,0.0356733613293608,0.739972366193481,-0.0232141558081281,0.829038370137956
s__Sellimonas_intestinalis,0.0848925946884396,0.428953998209179,0.0240524901193227,0.822963235276497,-0.111485136464131,0.298280807136576,0.0625043895718095,0.560634835764074,-0.0504160560925019,0.638927399172891,-0.0685137307361984,0.523493025925193,-0.0611845448850428,0.568957113899697,0.012316653832876,0.908796416436003,-0.094497105358829,0.378396462588324,-0.0711361351694272,0.507682911719912,0.0531223503384618,0.621009606663372,-0.193946375508319,0.0685833248961885,-0.131771113552767,0.218349695186398,-0.0563082718208629,0.600196605592608,-0.102155341109107,0.340791353637724,-0.127114848143128,0.235200422208832,-0.033395204912113,0.756041860251011,-0.0955361527694005,0.373152102225245,-0.049670772207043,0.643898938317041,-0.0633533319100433,0.555312631303783,-0.267010370632297,0.011423680110571,-0.0828532404578402,0.440164897262892,-0.0386963606724047,0.718821010248925,-0.095966589983619,0.370992586066707,0.0262161760986114,0.807332651138587,0.143701566857533,0.179110836291796,0.00697997803781163,0.94823858662303,-0.154149727801199,0.149211007808857
